Subfolder,Index,Exact Match,F1-Score,METEOR
hybrid,53,0.0,0.28571428571428575,0.20438981224992314
hybrid,54,0.0,0.2105263157894737,0.2836114153192038
hybrid,55,0.0,0.3684210526315789,0.3313934948979592
hybrid,56,1.0,1.0,0.029585798816568053
hybrid,57,0.0,0.0,0.02976190476190477
hybrid,58,0.0,0.0,0.05882352941176471
hybrid,59,0.0,0.0,0.04385964912280702
hybrid,60,0.0,0.4117647058823529,0.36739415759248417
hybrid,61,0.0,0.2711864406779661,0.2582675970873786
hybrid,62,0.0,0.22916666666666669,0.31478123908972616
hybrid,63,0.0,0.547945205479452,0.3923674301422568
hybrid,64,0.0,0.6666666666666666,0.3633271490414348
hybrid,65,0.0,0.3421052631578947,0.3208519875186543
hybrid,66,0.0,0.4848484848484849,0.37053210768794087
hybrid,67,0.0,0.0,0.0
hybrid,68,0.0,0.0,0.03787878787878789
hybrid,69,0.0,0.0,0.0
hybrid,70,0.0,0.0,0.0
hybrid,71,1.0,1.0,0.14312977099236646
hybrid,72,0.0,0.5142857142857143,0.4199209095402867
hybrid,73,0.0,0.37142857142857144,0.320593149540518
hybrid,74,0.0,0.0,0.06329113924050635
hybrid,75,1.0,1.0,0.05208333333333335
hybrid,76,0.0,0.22916666666666669,0.28762913378297994
hybrid,77,0.0,0.3144654088050315,0.321575687044218
hybrid,78,0.0,0.7142857142857143,0.5401650021710812
hybrid,79,0.0,0.28571428571428575,0.2722953970941088
hybrid,80,0.0,0.2857142857142857,0.26556229186235164
hybrid,81,0.0,0.0,0.0
hybrid,82,1.0,1.0,0.04166666666666667
hybrid,83,0.0,0.0,0.042016806722689086
hybrid,84,1.0,1.0,0.03676470588235295
hybrid,85,0.0,0.5333333333333333,0.32670697865634324
hybrid,86,0.0,0.16494845360824742,0.3619673605822553
hybrid,87,0.0,0.07547169811320754,0.05415162454873647
hybrid,88,0.0,0.5490196078431372,0.3806903131885426
hybrid,89,0.0,0.2608695652173913,0.25491540923639694
hybrid,90,0.0,0.7222222222222222,0.5503634475597093
hybrid,91,0.0,0.33333333333333337,0.5003276678504989
hybrid,92,0.0,0.2857142857142857,0.44921946740128565
hybrid,93,0.0,0.7906976744186046,0.5713063255793007
hybrid,94,0.0,0.4761904761904762,0.4222972972972973
hybrid,95,0.0,0.21428571428571427,0.19836065573770495
hybrid,96,0.0,0.2571428571428571,0.24360564993319342
hybrid,97,0.0,0.0,0.1908335350601146
hybrid,98,0.0,0.1212121212121212,0.08888888888888889
hybrid,99,0.0,0.0,0.0
hybrid,100,0.0,0.0,0.0
hybrid,101,0.0,0.0,0.06578947368421054
hybrid,102,0.0,0.0,0.0
hybrid,103,0.0,0.0,0.0735294117647059
hybrid,104,0.0,0.0,0.02906976744186047
hybrid,105,0.0,0.33333333333333337,0.20152698863636365
hybrid,106,0.0,0.4,0.17443647540983606
hybrid,107,0.0,0.0,0.21257142857142855
hybrid,108,0.0,0.40816326530612246,0.39080188679245287
hybrid,109,0.0,0.43749999999999994,0.1977811338289963
hybrid,110,0.0,0.0,0.030487804878048783
hybrid,111,0.0,0.13043478260869562,0.13235294117647062
hybrid,112,0.0,0.0,0.026737967914438505
hybrid,113,0.0,0.0,0.051020408163265314
hybrid,114,1.0,1.0,0.1320422535211268
hybrid,115,0.0,0.0,0.03225806451612904
hybrid,116,0.0,0.0,0.0
hybrid,117,0.0,0.4242424242424242,0.44004624906481676
hybrid,118,0.0,0.1518987341772152,0.18971736450390397
hybrid,119,0.0,0.0,0.04587155963302753
hybrid,120,0.0,0.4941176470588235,0.4471331876403813
hybrid,121,0.0,0.24390243902439024,0.15254237288135594
hybrid,122,0.0,0.30769230769230765,0.3493764492072444
hybrid,123,0.0,0.0,0.03012048192771085
hybrid,124,0.0,0.0,0.0
hybrid,125,0.0,0.5384615384615385,0.5386268680700627
hybrid,126,0.0,0.3529411764705882,0.2630208333333333
hybrid,127,0.0,0.5531914893617021,0.3856215213358071
hybrid,128,0.0,0.1176470588235294,0.0929368029739777
hybrid,129,0.0,0.3,0.537952196382429
hybrid,130,0.0,0.09523809523809525,0.08241758241758242
hybrid,131,0.0,0.3414634146341463,0.2915183688242746
hybrid,132,0.0,0.12903225806451613,0.11627906976744189
hybrid,133,0.0,0.0,0.0
hybrid,134,0.0,0.07142857142857142,0.030864197530864203
hybrid,135,0.0,0.1875,0.20901416122004357
hybrid,136,0.0,0.09523809523809525,0.03448275862068966
hybrid,137,0.0,0.29787234042553196,0.2463926655206543
hybrid,138,0.0,0.34090909090909094,0.2900001608208295
hybrid,139,0.0,0.44155844155844154,0.3859281841104393
hybrid,140,0.0,0.0,0.14550264550264552
hybrid,141,0.0,0.42424242424242425,0.41162753036437244
hybrid,142,0.0,0.4,0.31988416988416996
hybrid,143,0.0,0.09090909090909091,0.4289005265567766
hybrid,144,0.0,0.23076923076923075,0.19268879268879271
hybrid,145,0.0,0.24615384615384614,0.22716202783300204
hybrid,146,0.0,0.3888888888888889,0.32554744525547447
hybrid,147,0.0,0.0,0.0
hybrid,148,1.0,1.0,0.16163793103448276
hybrid,149,0.0,0.0,0.02487562189054727
